cation,anion,SMILES
CC1CCCC[NH2+]1,CN(CC(=O)NCC(O)CO)C(=O)[O-],CC1CCCC[NH2+]1.CN(CC(=O)NCC(O)CO)C(=O)[O-]
[NH3+]C1CCC(Br)CC1,CSCCSC1CCCCC1C(=O)[O-],[NH3+]C1CCC(Br)CC1.CSCCSC1CCCCC1C(=O)[O-]
COCC(C)NC1=[NH+]CCN1C,CC(C)=C(C)C=CC(=O)[O-],COCC(C)NC1=[NH+]CCN1C.CC(C)=C(C)C=CC(=O)[O-]
O=C1OCCCN1C1C[NH2+]C1,CC(C)=C(C)C=CC(=O)[O-],O=C1OCCCN1C1C[NH2+]C1.CC(C)=C(C)C=CC(=O)[O-]
CN1CCSC1=[NH+]NC=O,CCCCC(C(=O)[O-])C(O)CCC,CN1CCSC1=[NH+]NC=O.CCCCC(C(=O)[O-])C(O)CCC
[NH3+]C1CCN2CCCC12,CC=C(Br)NC(=O)[O-],[NH3+]C1CCN2CCCC12.CC=C(Br)NC(=O)[O-]
COC(=O)C([NH3+])C(C)CI,CC=C(Br)NC(=O)[O-],COC(=O)C([NH3+])C(C)CI.CC=C(Br)NC(=O)[O-]
NC(=O)CCC1CCC[NH2+]1,CCCCC(C(=O)[O-])C(O)CCC,NC(=O)CCC1CCC[NH2+]1.CCCCC(C(=O)[O-])C(O)CCC
CC(C)([NH3+])C(O)C(F)(F)F,CC=C(Br)NC(=O)[O-],CC(C)([NH3+])C(O)C(F)(F)F.CC=C(Br)NC(=O)[O-]
CC[NH2+]CCOCC(C)=O,CC1CN(C(=O)CCC(=O)[S-])C1C,CC[NH2+]CCOCC(C)=O.CC1CN(C(=O)CCC(=O)[S-])C1C
CCC1(C[NH2+]C(C)CCOC)CCCC1,O=CNCCCCCC(=O)[O-],CCC1(C[NH2+]C(C)CCOC)CCCC1.O=CNCCCCCC(=O)[O-]
COCC[NH2+]CC(=O)NCCOCCOC,[S-]c1ccccc1C(Cl)Br,COCC[NH2+]CC(=O)NCCOCCOC.[S-]c1ccccc1C(Cl)Br
CC1COCC(C)[NH2+]1,O=CNCCCCCC(=O)[O-],CC1COCC(C)[NH2+]1.O=CNCCCCCC(=O)[O-]
CCCC(C[NH3+])N(CC)CCOC,O=C([O-])Cn1nnnc1SCCCO,CCCC(C[NH3+])N(CC)CCOC.O=C([O-])Cn1nnnc1SCCCO
NC(=S)OCC[NH+]1CCCCC1,N#Cc1cnnc(C(=O)[O-])c1,NC(=S)OCC[NH+]1CCCCC1.N#Cc1cnnc(C(=O)[O-])c1
CC[NH2+]C(CCO)CC(C)O,CSc1ccc(C[B-](F)(F)F)cc1,CC[NH2+]C(CCO)CC(C)O.CSc1ccc(C[B-](F)(F)F)cc1
CCCCC(C)[NH2+]CCCCCCO,CCC(C)CC=CP(C)(=O)[O-],CCCCC(C)[NH2+]CCCCCCO.CCC(C)CC=CP(C)(=O)[O-]
C[n+]1cccc(CO)c1,CCC(N)(C#N)C(C(=O)[O-])C(C)C,C[n+]1cccc(CO)c1.CCC(N)(C#N)C(C(=O)[O-])C(C)C
[NH3+]CC(=O)C1C=CSC1,O=C([O-])CCn1nnc(Cl)n1,[NH3+]CC(=O)C1C=CSC1.O=C([O-])CCn1nnc(Cl)n1
CSN1CC[NH2+]CCC1C,C=C(C(=O)[O-])C1=NOC(C)C1,CSN1CC[NH2+]CCC1C.C=C(C(=O)[O-])C1=NOC(C)C1
CC1[NH2+]CCCC1OCC[NH3+],O=C([O-])Nc1cn[nH]c1,CC1[NH2+]CCCC1OCC[NH3+].O=C([O-])Nc1cn[nH]c1
CCCC(C)[NH2+]C(C)C,CCCC1(CCC)CN(C(=O)[O-])C1,CCCC(C)[NH2+]C(C)C.CCCC1(CCC)CN(C(=O)[O-])C1
CC(C[NH3+])C(=O)CF,O=C([O-])Nc1cn[nH]c1,CC(C[NH3+])C(=O)CF.O=C([O-])Nc1cn[nH]c1
C=CCC([NH3+])COOC,COc1c([S-])ccc2c(Br)csc12,C=CCC([NH3+])COOC.COc1c([S-])ccc2c(Br)csc12
CC(C)C(N)=[NH+]C(C)(C)C,Cc1cccc(CN(C)[O-])c1C,CC(C)C(N)=[NH+]C(C)(C)C.Cc1cccc(CN(C)[O-])c1C
OC1(CC2CCCCC2)CCCC[NH2+]1,C=CCOC(=O)[O-],OC1(CC2CCCCC2)CCCC[NH2+]1.C=CCOC(=O)[O-]
CC(C)(I)C1CC[NH2+]1,COC1COCCC1C(=O)[O-],CC(C)(I)C1CC[NH2+]1.COC1COCCC1C(=O)[O-]
CC(C)CC(C)C1CC[NH2+]C1,CCc1cccc(CC)c1[S-],CC(C)CC(C)C1CC[NH2+]C1.CCc1cccc(CC)c1[S-]
[NH3+]CC#CC(=O)NC1CC1,O=COCOC(=O)CCC(=O)[O-],[NH3+]CC#CC(=O)NC1CC1.O=COCOC(=O)CCC(=O)[O-]
CB1C(O)CCC[NH+]1C,CCCCCC(O)CC(=O)[O-],CB1C(O)CCC[NH+]1C.CCCCCC(O)CC(=O)[O-]
CN([NH3+])c1cccs1,C=CCCNC1CCCCCC1C(=O)[O-],CN([NH3+])c1cccs1.C=CCCNC1CCCCCC1C(=O)[O-]
NC(N)=[NH2+],CCCCNC(=O)C1(C(=O)[O-])CCCC1,NC(N)=[NH2+].CCCCNC(=O)C1(C(=O)[O-])CCCC1
[NH3+]C1CCCC1CC(=O)NC1CC=CCC1,O=C([O-])CCCl,[NH3+]C1CCCC1CC(=O)NC1CC=CCC1.O=C([O-])CCCl
COC(=O)C[NH3+],CC(C)(C)c1ccccc1OC(=O)[O-],COC(=O)C[NH3+].CC(C)(C)c1ccccc1OC(=O)[O-]
CC(O)CC1CCCC[NH+]1C,N#CCC1CCN(C(=O)[O-])CC1,CC(O)CC1CCCC[NH+]1C.N#CCC1CCN(C(=O)[O-])CC1
COCC[NH+]NCC1(O)CCCC1,C=CCCC(SC)C(=O)[O-],COCC[NH+]NCC1(O)CCCC1.C=CCCC(SC)C(=O)[O-]
C1=CCCC[NH2+]CCCCCC1,COC(=O)C=CC#C[O-],C1=CCCC[NH2+]CCCCCC1.COC(=O)C=CC#C[O-]
CC(CC[NH3+])N1CCCS1=O,CC(C)CC(C)C(C)C(=O)[O-],CC(CC[NH3+])N1CCCS1=O.CC(C)CC(C)C(C)C(=O)[O-]
CCC(CSC)[NH+]1CCCC1,CCCCC(C)SC(C)C(=O)[O-],CCC(CSC)[NH+]1CCCC1.CCCCC(C)SC(C)C(=O)[O-]
C[NH2+]C(C)C(C)OCC(F)F,C=CNOCC(=O)[O-],C[NH2+]C(C)C(C)OCC(F)F.C=CNOCC(=O)[O-]
COCCC[NH+](C)CCN1CCCC1=O,C=CNOCC(=O)[O-],COCCC[NH+](C)CCN1CCCC1=O.C=CNOCC(=O)[O-]
CCNCCC(C)[n+]1ccccc1,C=CNOCC(=O)[O-],CCNCCC(C)[n+]1ccccc1.C=CNOCC(=O)[O-]
O=C1CCSCNC[NH2+]CCN1,CC(C)CSC(C(=O)[O-])C(C)C,O=C1CCSCNC[NH2+]CCN1.CC(C)CSC(C(=O)[O-])C(C)C
CCC(CC)[NH+]1CCCC(C)C1C,COC(=O)C(C)NC(=O)[O-],CCC(CC)[NH+]1CCCC(C)C1C.COC(=O)C(C)NC(=O)[O-]
CC[NH2+]CCCOCC(F)F,O=CN(C(=O)[O-])C1C=CC(F)C1,CC[NH2+]CCCOCC(F)F.O=CN(C(=O)[O-])C1C=CC(F)C1
CCCOCC[NH2+]C1CCCC1O,[O-]Nc1ccc(O)cc1,CCCOCC[NH2+]C1CCCC1O.[O-]Nc1ccc(O)cc1
CNC(=O)C1CCC[NH+](CC(C)CO)C1,[O-]Nc1ccc(O)cc1,CNC(=O)C1CCC[NH+](CC(C)CO)C1.[O-]Nc1ccc(O)cc1
CCCCNC(NCCOCC)=[NH+]C,CCCC[As](=O)([O-])OCOC,CCCCNC(NCCOCC)=[NH+]C.CCCC[As](=O)([O-])OCOC
COC(=O)C(C)[NH2+]CC1CCCC1O,[O-]Nc1ccc(O)cc1,COC(=O)C(C)[NH2+]CC1CCCC1O.[O-]Nc1ccc(O)cc1
COCCN(CCO)CC([NH3+])C(C)(C)C,C=CP(C)(=O)[O-],COCCN(CCO)CC([NH3+])C(C)(C)C.C=CP(C)(=O)[O-]
COC1CS(=O)CC1[NH3+],CC(C)NC(=S)NS(=O)(=O)[O-],COC1CS(=O)CC1[NH3+].CC(C)NC(=S)NS(=O)(=O)[O-]
COC(C(C)C)C1(C[NH3+])CCCC1C,O=C([O-])NCCN[O-],COC(C(C)C)C1(C[NH3+])CCCC1C.O=C([O-])NCCN[O-]
C=C(C)CN1CC[NH2+]CCC1C,Ic1ccccc1-c1nn[n-]n1,C=C(C)CN1CC[NH2+]CCC1C.Ic1ccccc1-c1nn[n-]n1
C[NH+]1C=C(Cl)N=CC1,CSC1(CC(=O)[O-])CCCC1COO,C[NH+]1C=C(Cl)N=CC1.CSC1(CC(=O)[O-])CCCC1COO
C[P+]C(C)CCO,CC(C)CC1(C(=O)[O-])CCCN(C)C1,C[P+]C(C)CCO.CC(C)CC1(C(=O)[O-])CCCN(C)C1
C=CC([NH3+])C1CCCCCCC1,O=C([O-])C(F)(F)C(F)F,C=CC([NH3+])C1CCCCCCC1.O=C([O-])C(F)(F)C(F)F
CC(C)C1C[NH2+]C2CCCCN2C1,O=C([O-])[O-],CC(C)C1C[NH2+]C2CCCCN2C1.O=C([O-])[O-]
CCC(CC)NNC=[NH2+],CC1(C)CCCC(C(=O)[O-])C1,CCC(CC)NNC=[NH2+].CC1(C)CCCC(C(=O)[O-])C1
CC1CCC(C)C([NH2+]C2CCOC2C)C1,O=C([O-])[O-],CC1CCC(C)C([NH2+]C2CCOC2C)C1.O=C([O-])[O-]
CC1COCC[NH+]1CCCOCCO,CCCC1=NOC(C)C1C(=O)[O-],CC1COCC[NH+]1CCCOCCO.CCCC1=NOC(C)C1C(=O)[O-]
CCCN1CCC([NH3+])C1(C)CC,CC1SCCCC1c1nn[n-]n1,CCCN1CCC([NH3+])C1(C)CC.CC1SCCCC1c1nn[n-]n1
CC1(C)CC([NH3+])CS1,CC(=CC(C)O)C(C)C(=O)[O-],CC1(C)CC([NH3+])CS1.CC(=CC(C)O)C(C)C(=O)[O-]
CCOC(C[NH3+])COC,CCC(=O)N1CCCC(CC(=O)[O-])C1,CCOC(C[NH3+])COC.CCC(=O)N1CCCC(CC(=O)[O-])C1
O=[P+](O)OC1CCCCC1,CCCC1=NOC(C)C1C(=O)[O-],O=[P+](O)OC1CCCCC1.CCCC1=NOC(C)C1C(=O)[O-]
CCCCCOCC1=CC[NH2+]C1,COCCN1COCC1CC(=O)[O-],CCCCCOCC1=CC[NH2+]C1.COCCN1COCC1CC(=O)[O-]
CCCOCCC1CCCC1[NH2+]C,CCCCSCC(Cl)C(=O)[O-],CCCOCCC1CCCC1[NH2+]C.CCCCSCC(Cl)C(=O)[O-]
CC(=CCl)C[NH2+]C1COCC1O,O=C([O-])C1COCCC1=O,CC(=CCl)C[NH2+]C1COCC1O.O=C([O-])C1COCCC1=O
BrCC1CC2CC3CC1C3[NH2+]2,O=C([O-])C1COCCC1=O,BrCC1CC2CC3CC1C3[NH2+]2.O=C([O-])C1COCCC1=O
CC[NH+]1CCCC1COC,CCCOCC(C)C(=O)[O-],CC[NH+]1CCCC1COC.CCCOCC(C)C(=O)[O-]
NC(=O)OOCC1CCCC[NH2+]1,O=C([O-])CC(F)C1CCCC1,NC(=O)OOCC1CCCC[NH2+]1.O=C([O-])CC(F)C1CCCC1
C#CC(CC)[NH2+]CCOCC(F)F,CCC=C(N=O)C(=O)[O-],C#CC(CC)[NH2+]CCOCC(F)F.CCC=C(N=O)C(=O)[O-]
OCC(O)C[NH+]1CC(CO)C1,CC(C)(CBr)NC(=O)[O-],OCC(O)C[NH+]1CC(CO)C1.CC(C)(CBr)NC(=O)[O-]
C#CCCC(COCCC)[NH2+]CC,N#Cc1c([O-])cccc1CBr,C#CCCC(COCCC)[NH2+]CC.N#Cc1c([O-])cccc1CBr
CC(S)=C(C)[NH+](C)C,O=C([O-])CC1CNC(=O)N1,CC(S)=C(C)[NH+](C)C.O=C([O-])CC1CNC(=O)N1
CC1([NH3+])C=CCCC1O,CCCNOS(=O)(=O)[O-],CC1([NH3+])C=CCCC1O.CCCNOS(=O)(=O)[O-]
C=CCNC(=[NH+]C)C(C)C,CC(C)CC#CCNC(=O)[O-],C=CCNC(=[NH+]C)C(C)C.CC(C)CC#CCNC(=O)[O-]
CN(Cc1cccnc1)C(=O)C1([NH3+])CC1,CP(C)(=O)[O-],CN(Cc1cccnc1)C(=O)C1([NH3+])CC1.CP(C)(=O)[O-]
COCC(C[NH2+]CC(OC)OC)NCC1CC1,CCSSCCCC(=O)[O-],COCC(C[NH2+]CC(OC)OC)NCC1CC1.CCSSCCCC(=O)[O-]
C[NH2+]C(Cc1nccs1)C1CCCCCC1,CP(C)(=O)[O-],C[NH2+]C(Cc1nccs1)C1CCCCCC1.CP(C)(=O)[O-]
CCCCOC[P+]1(O)C(O)CC(O)C1O,COC(=O)[O-],CCCCOC[P+]1(O)C(O)CC(O)C1O.COC(=O)[O-]
CCC(CCOC)[NH2+]C(C)CN,O=NNc1ccc(C(=O)[O-])cc1,CCC(CCOC)[NH2+]C(C)CN.O=NNc1ccc(C(=O)[O-])cc1
NC(=O)C1CC[NH2+]CC12CCCCC2,COC(=O)[O-],NC(=O)C1CC[NH2+]CC12CCCCC2.COC(=O)[O-]
O=COC(=S)N1CC[NH2+]CC1,O=C([O-])C1CCCC(Br)C1,O=COC(=S)N1CC[NH2+]CC1.O=C([O-])C1CCCC(Br)C1
NC(N)=[NH+]CC1CCCCC1N,CCOc1ccc([S-])cc1CN,NC(N)=[NH+]CC1CCCCC1N.CCOc1ccc([S-])cc1CN
C[NH2+]Cc1c(C)nnc(C)c1O,CC#CP(=O)([O-])OCC,C[NH2+]Cc1c(C)nnc(C)c1O.CC#CP(=O)([O-])OCC
CCCCOCCOCC[NH3+],O=C([S-])CCC(=O)CI,CCCCOCCOCC[NH3+].O=C([S-])CCC(=O)CI
CC1CCC[NH2+]1,[O-][P+](=S)([S-])Br,CC1CCC[NH2+]1.[O-][P+](=S)([S-])Br
CC=CC[NH2+]C1CC(OCC)C1(C)CC,CC(C)(C)O[S-],CC=CC[NH2+]C1CC(OCC)C1(C)CC.CC(C)(C)O[S-]
CCCC(C)SC(N)=N[NH3+],COCCCCNC(=O)c1nn[n-]n1,CCCC(C)SC(N)=N[NH3+].COCCCCNC(=O)c1nn[n-]n1
C1CNCCC2CCC[NH+]2C1,CCCCCCCCSC(C)C(=O)[O-],C1CNCCC2CCC[NH+]2C1.CCCCCCCCSC(C)C(=O)[O-]
CCCC[NH2+]CC(O)OCC,O=C([O-])Cc1ccc(CCNCl)cc1,CCCC[NH2+]CC(O)OCC.O=C([O-])Cc1ccc(CCNCl)cc1
CSC1CCCN(C)CC1[NH3+],CC(=C(F)Cl)C(C)C(=O)[O-],CSC1CCCN(C)CC1[NH3+].CC(=C(F)Cl)C(C)C(=O)[O-]
CCCCNC(=O)C1COCC1[NH3+],O=C([O-])c1[nH]ncc1Br,CCCCNC(=O)C1COCC1[NH3+].O=C([O-])c1[nH]ncc1Br
ClC1CC[NH+](CC2CO2)C1,CCCCCCCCSC(C)C(=O)[O-],ClC1CC[NH+](CC2CO2)C1.CCCCCCCCSC(C)C(=O)[O-]
COCC(C)(C)[NH2+]c1c(C)cccc1C,CCOP(=O)([O-])O,COCC(C)(C)[NH2+]c1c(C)cccc1C.CCOP(=O)([O-])O
C[NH2+]C(CCOC)CC(C)C,N#Cc1cnc(N[O-])c(N)c1,C[NH2+]C(CCOC)CC(C)C.N#Cc1cnc(N[O-])c(N)c1
COCC(CO)[NH2+]CN=C(N)N,CSC1(O)CCCC1CC(=O)[O-],COCC(CO)[NH2+]CN=C(N)N.CSC1(O)CCCC1CC(=O)[O-]
CC(C)C1CCC[NH+]1CCOC1(C)CC1,Bc1ncsc1C(=O)[O-],CC(C)C1CCC[NH+]1CCOC1(C)CC1.Bc1ncsc1C(=O)[O-]
C1=C[NH2+]C(C2CCC2)C1,N#Cc1cnc(N[O-])c(N)c1,C1=C[NH2+]C(C2CCC2)C1.N#Cc1cnc(N[O-])c(N)c1
CC(CN)C(C)N1CCC[NH2+]CC1,CCOOC1(C(=O)[O-])CC1,CC(CN)C(C)N1CCC[NH2+]CC1.CCOOC1(C(=O)[O-])CC1
CC(C)[NH2+]C(CO)C(O)CO,NP(=O)([O-])Oc1ccccc1,CC(C)[NH2+]C(CO)C(O)CO.NP(=O)([O-])Oc1ccccc1
CCCC(F)CC(N)=[NH2+],CC(=O)OC(O)OP(C)(=O)[O-],CCCC(F)CC(N)=[NH2+].CC(=O)OC(O)OP(C)(=O)[O-]
CN1CCC2C[NH2+]CC1C2,O=C([O-])C(F)C(F)(F)F,CN1CCC2C[NH2+]CC1C2.O=C([O-])C(F)C(F)(F)F
COCCC(C)N1CCN(C)CC1C[NH3+],O=CC(=O)C(=O)[O-],COCCC(C)N1CCN(C)CC1C[NH3+].O=CC(=O)C(=O)[O-]
COCC(C)C[NH3+],C=CCn1ncc(Cl)c1CC(=O)[O-],COCC(C)C[NH3+].C=CCn1ncc(Cl)c1CC(=O)[O-]
CCC[NH+]1CCC(C)C(C)C1,CC(CC(C)(C)Cl)N[O-],CCC[NH+]1CCC(C)C(C)C1.CC(CC(C)(C)Cl)N[O-]
CCC1CC[NH+](C2CC2)C1(C)C,CC(CC(C)(C)Cl)N[O-],CCC1CC[NH+](C2CC2)C1(C)C.CC(CC(C)(C)Cl)N[O-]
COCCC1CNC(=O)C[NH2+]1,O=C([O-])C(I)=C1CCCCC1,COCCC1CNC(=O)C[NH2+]1.O=C([O-])C(I)=C1CCCCC1
CCC1C2CCC[NH2+]C12,CNCCOCCC(=O)[O-],CCC1C2CCC[NH2+]C12.CNCCOCCC(=O)[O-]
COCC(CCC[NH3+])[NH2+]C1CCOC1C,CC(=O)C(=O)[O-],COCC(CCC[NH3+])[NH2+]C1CCOC1C.CC(=O)C(=O)[O-]
CCCC(O)C(C)[NH2+]C(C)CC,COC1(C(=O)[O-])CC1C,CCCC(O)C(C)[NH2+]C(C)CC.COC1(C(=O)[O-])CC1C
CC(C)[NH2+]C(CI)C1CCCC1,O=C([O-])C1CCSCO1,CC(C)[NH2+]C(CI)C1CCCC1.O=C([O-])C1CCSCO1
CN1C[NH2+]C(C)(N=C=O)N1,O=C([O-])C1CCSCO1,CN1C[NH2+]C(C)(N=C=O)N1.O=C([O-])C1CCSCO1
C[NH+]1CCCCCC1F,N#Cc1ccc(F)cc1C=CC=CC(=O)[O-],C[NH+]1CCCCCC1F.N#Cc1ccc(F)cc1C=CC=CC(=O)[O-]
COCCCC([NH3+])C(=O)OC1CCCC1,O=S([O-])C1CSSC1,COCCCC([NH3+])C(=O)OC1CCCC1.O=S([O-])C1CSSC1
COC1(C(N)=[NH+]O)CCCCC1,O=S([O-])C1CSSC1,COC1(C(N)=[NH+]O)CCCCC1.O=S([O-])C1CSSC1
CC(O)C(C[NH3+])c1cc(Br)cs1,O=S([O-])C1CSSC1,CC(O)C(C[NH3+])c1cc(Br)cs1.O=S([O-])C1CSSC1
C1CCC([NH2+]CC2CCNCC2)C1,C=CCCCCC(C)C(=O)[O-],C1CCC([NH2+]CC2CCNCC2)C1.C=CCCCCC(C)C(=O)[O-]
CC1(C)CCC([NH2+]C2CCSCC2)CC1,O=S([O-])C1CSSC1,CC1(C)CCC([NH2+]C2CCSCC2)CC1.O=S([O-])C1CSSC1
CC(C)CC(C)C1CCC([NH3+])C1,CC(O)CCCOC(=O)[O-],CC(C)CC(C)C1CCC([NH3+])C1.CC(O)CCCOC(=O)[O-]
COC(=O)C(C)C(C)[NH+]1CCOCC1C,O=S(=O)([O-])Cl,COC(=O)C(C)C(C)[NH+]1CCOCC1C.O=S(=O)([O-])Cl
CCCC(C)CC(C)[NH2+]C1CC1,CC(O)CCCOC(=O)[O-],CCCC(C)CC(C)[NH2+]C1CC1.CC(O)CCCOC(=O)[O-]
CC(C)CC(C)C1CCC([NH3+])C1,CC(C)(C)C(=O)[O-],CC(C)CC(C)C1CCC([NH3+])C1.CC(C)(C)C(=O)[O-]
CCCC(C)CC(C)[NH2+]C1CC1,CC(C)(C)C(=O)[O-],CCCC(C)CC(C)[NH2+]C1CC1.CC(C)(C)C(=O)[O-]
OCCC1(O)C[NH2+]C1,CCCCCNc1cnc(N)cc1C(=O)[O-],OCCC1(O)C[NH2+]C1.CCCCCNc1cnc(N)cc1C(=O)[O-]
OCCC1(O)C[NH2+]C1,O=CON1CCCN(C(=O)[O-])CC1=O,OCCC1(O)C[NH2+]C1.O=CON1CCCN(C(=O)[O-])CC1=O
CC[NH2+]C(CCSC)C(C)CC,COPC1(C(=O)[O-])CCO1,CC[NH2+]C(CCSC)C(C)CC.COPC1(C(=O)[O-])CCO1
CC(C)(C)[NH+]1CCOCC1(C)C,CC(C)(C)OS(=O)[O-],CC(C)(C)[NH+]1CCOCC1(C)C.CC(C)(C)OS(=O)[O-]
CC([NH3+])CCCC(C)C1CCCCC1,O=C([O-])CCSc1nncs1,CC([NH3+])CCCC(C)C1CCCCC1.O=C([O-])CCSc1nncs1
COCCOCCN1CC[NH2+]CC1C(C)C,[O-]NCC(Cl)=CCl,COCCOCCN1CC[NH2+]CC1C(C)C.[O-]NCC(Cl)=CCl
CC[NH2+]C(C)CC=CC1CC1,CC(C)C(C)N(C)[O-],CC[NH2+]C(C)CC=CC1CC1.CC(C)C(C)N(C)[O-]
CC=CCN1CCC2CCC(C1)[NH2+]2,CC(C)C(C)N(C)[O-],CC=CCN1CCC2CCC(C1)[NH2+]2.CC(C)C(C)N(C)[O-]
CCC1CCC[NH+](CC(C)(C)O)C1,[O-]NCC(Cl)=CCl,CCC1CCC[NH+](CC(C)(C)O)C1.[O-]NCC(Cl)=CCl
COCCCCC(C)(C)[NH3+],[O-]NCC(Cl)=CCl,COCCCCC(C)(C)[NH3+].[O-]NCC(Cl)=CCl
CC[NH2+]C(CCOC)CCOC,CNN=Cc1ccc(C(=O)[O-])o1,CC[NH2+]C(CCOC)CCOC.CNN=Cc1ccc(C(=O)[O-])o1
CC[NH2+]C(CCOC)CCOC,OC1Cc2ccc([S-])cc2C1,CC[NH2+]C(CCOC)CCOC.OC1Cc2ccc([S-])cc2C1
Cc1[nH]nc[nH+]1,CCC(SSC)C(=O)[O-],Cc1[nH]nc[nH+]1.CCC(SSC)C(=O)[O-]
CCOCCOCC(O)C[NH2+]CCC=CSC,Nc1cc([S-])ccc1C=O,CCOCCOCC(O)C[NH2+]CCC=CSC.Nc1cc([S-])ccc1C=O
CCOC(=O)CCC[P+](C)(C)OC,CCCOCC(C)(O)C(=O)[O-],CCOC(=O)CCC[P+](C)(C)OC.CCCOCC(C)(O)C(=O)[O-]
CCC(S)[NH+]1CCCC1CC,COCCOCCOC1NNCC1C(=O)[O-],CCC(S)[NH+]1CCCC1CC.COCCOCCOC1NNCC1C(=O)[O-]
CC[N+]1(C)CCCCC1,CCCCC(CCC)(CCCOC)C(=O)[O-],CC[N+]1(C)CCCCC1.CCCCC(CCC)(CCCOC)C(=O)[O-]
CCCC(C)[NH+]1CCC(CO)C1,CCOC(=O)CCC[S-],CCCC(C)[NH+]1CCC(CO)C1.CCOC(=O)CCC[S-]
O=C1[NH+]=CNC2SCCC12,CCOC(C#N)=C(CC)C(=O)[O-],O=C1[NH+]=CNC2SCCC12.CCOC(C#N)=C(CC)C(=O)[O-]
CC[NH+]1CCCCC(CCl)C1,CCOC(C#N)=C(CC)C(=O)[O-],CC[NH+]1CCCCC(CCl)C1.CCOC(C#N)=C(CC)C(=O)[O-]
CC(C)(C)OCC([NH3+])CO,CN(CC1CCC1)N=[N-],CC(C)(C)OCC([NH3+])CO.CN(CC1CCC1)N=[N-]
CC[NH2+]C(C)(CO)CCCSCCOC,CN(CC1CCC1)N=[N-],CC[NH2+]C(C)(CO)CCCSCCOC.CN(CC1CCC1)N=[N-]
[NH3+]C1CSCCN1CCCl,C=CC=C(C)S(=O)(=O)[O-],[NH3+]C1CSCCN1CCCl.C=CC=C(C)S(=O)(=O)[O-]
[NH3+]CCCC(CO)N[P+](=O)O,CN(CC1CCC1)N=[N-],[NH3+]CCCC(CO)N[P+](=O)O.CN(CC1CCC1)N=[N-]
CCOC(=O)CC1CCCCC[NH2+]1,CCCC(=O)[O-],CCOC(=O)CC1CCCCC[NH2+]1.CCCC(=O)[O-]
COC[P+]12CCCC1CCC2,CC(C)CC1(C)OC(=O)[N-]C1=O,COC[P+]12CCCC1CCC2.CC(C)CC1(C)OC(=O)[N-]C1=O
[NH3+]C1CCCCC1S(=O)CCO,CC(=CC1OCCO1)C(=O)[O-],[NH3+]C1CCCCC1S(=O)CCO.CC(=CC1OCCO1)C(=O)[O-]
CC[NH2+]C=C(C)[NH3+],CSC1=CC=C(NS(=O)[O-])CC1,CC[NH2+]C=C(C)[NH3+].CSC1=CC=C(NS(=O)[O-])CC1
[NH3+]CC(O)COCC(F)(F)F,CC=C1CCC(C(=O)[O-])CC1,[NH3+]CC(O)COCC(F)(F)F.CC=C1CCC(C(=O)[O-])CC1
CCOC(=O)C1C[NH2+]CC(C)O1,Cc1c(O)ccc([S-])c1C,CCOC(=O)C1C[NH2+]CC(C)O1.Cc1c(O)ccc([S-])c1C
CC(C)C1CN(C)CC[NH2+]1,O=C([O-])CCN=C(Cl)Cl,CC(C)C1CN(C)CC[NH2+]1.O=C([O-])CCN=C(Cl)Cl
CNC(=O)NC1CCC[NH2+]C1,O=C([O-])c1cncnc1Cl,CNC(=O)NC1CCC[NH2+]C1.O=C([O-])c1cncnc1Cl
CCOCCC[NH2+]C(C)CC(N)=O,O=C([O-])c1cncnc1Cl,CCOCCC[NH2+]C(C)CC(N)=O.O=C([O-])c1cncnc1Cl
C[NH2+]C1CCCCCCCCCC1C1CCCCC1,O=C=NSCC(=O)[O-],C[NH2+]C1CCCCCCCCCC1C1CCCCC1.O=C=NSCC(=O)[O-]
CCOCCCC(C)CC[NH3+],COC1=Nc2ccccc2C1C(=O)[O-],CCOCCCC(C)CC[NH3+].COC1=Nc2ccccc2C1C(=O)[O-]
CCC(C)COCC[NH2+]C=O,COC(=O)[N-]C(=S)N(F)C(C)C,CCC(C)COCC[NH2+]C=O.COC(=O)[N-]C(=S)N(F)C(C)C
NOCCC1CC[NH2+]C1,B#CC(NC)C(=O)[O-],NOCCC1CC[NH2+]C1.B#CC(NC)C(=O)[O-]
COCCCC1(C[NH3+])CCCC1,CC(C)C(CS)C(=O)[O-],COCCCC1(C[NH3+])CCCC1.CC(C)C(CS)C(=O)[O-]
COC1C[NH2+]C(Br)CC1C,O=C([O-])C1CCCCCC1=O,COC1C[NH2+]C(Br)CC1C.O=C([O-])C1CCCCCC1=O
COCC([NH3+])C1CCCC1,CC(C)CC(COC(C)C)C(=O)[O-],COCC([NH3+])C1CCCC1.CC(C)CC(COC(C)C)C(=O)[O-]
COCc1cc(CC[NH3+])ccc1F,O=P([O-])([O-])C(F)F,COCc1cc(CC[NH3+])ccc1F.O=P([O-])([O-])C(F)F
COCCNCC[NH2+]CO,BCCC=C(C)C(=O)[O-],COCCNCC[NH2+]CO.BCCC=C(C)C(=O)[O-]
C=CC(=O)C1CCC[NH+]1C,O=C([O-])C(Cl)C1CCCSC1,C=CC(=O)C1CCC[NH+]1C.O=C([O-])C(Cl)C1CCCSC1
SSC1CCCC[NH+]1CCCl,O=C([O-])COCCCC(Cl)(Cl)Br,SSC1CCCC[NH+]1CCCl.O=C([O-])COCCCC(Cl)(Cl)Br
